name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,start,win,game_id
Josh Minott,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.3,3.0,0,0,202412080GSW
Nickeil Alexander-Walker,24.0,7.0,9.0,0.778,4.0,5.0,0.8,1.0,2.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,19.0,15.8,-4.0,0,0,202412080GSW
Luka Garza,,,,,,,,,,,,,,,,,,,,,,0,0,202412080GSW
Anthony Edwards,36.0,10.0,19.0,0.526,5.0,9.0,0.556,2.0,2.0,1.0,0.0,5.0,5.0,6.0,1.0,0.0,6.0,3.0,27.0,17.2,-3.0,1,0,202412080GSW
Terrence Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,0,0,202412080GSW
PJ Dozier,,,,,,,,,,,,,,,,,,,,,,0,0,202412080GSW
Stephen Curry,34.0,8.0,18.0,0.444,5.0,11.0,0.455,9.0,11.0,0.818,0.0,4.0,4.0,8.0,1.0,0.0,3.0,0.0,30.0,24.6,14.0,1,1,202412080GSW
Moses Moody,5.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.1,-4.0,0,1,202412080GSW
Jonathan Kuminga,36.0,7.0,16.0,0.438,1.0,4.0,0.25,5.0,8.0,0.625,1.0,6.0,7.0,2.0,2.0,3.0,3.0,2.0,20.0,14.6,8.0,1,1,202412080GSW
Gui Santos,,,,,,,,,,,,,,,,,,,,,,0,1,202412080GSW
Trayce Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,0,1,202412080GSW
Kyle Anderson,8.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,1.1,2.0,0,1,202412080GSW
Pat Spencer,,,,,,,,,,,,,,,,,,,,,,0,1,202412080GSW
Kevon Looney,21.0,6.0,8.0,0.75,0.0,0.0,,0.0,0.0,,5.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,12.0,14.2,5.0,0,1,202412080GSW
Lindy Waters III,22.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,,1.0,3.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,-1.4,1.0,0,1,202412080GSW
Gary Payton II,27.0,4.0,8.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,2.0,2.0,2.0,1.0,3.0,8.0,9.3,1.0,1,1,202412080GSW
Draymond Green,30.0,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,6.0,7.0,0.0,1.0,3.0,5.0,6.0,6.1,-2.0,1,1,202412080GSW
Buddy Hield,34.0,10.0,18.0,0.556,7.0,13.0,0.538,0.0,0.0,,1.0,3.0,4.0,2.0,3.0,0.0,1.0,2.0,27.0,22.6,17.0,1,1,202412080GSW
Brandin Podziemski,20.0,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,6.0,6.3,-2.0,0,1,202412080GSW
Brandon Miller,40.0,9.0,18.0,0.5,4.0,9.0,0.444,4.0,5.0,0.8,2.0,4.0,6.0,5.0,0.0,1.0,5.0,3.0,26.0,17.2,2.0,1,1,202412080IND
Nick Smith Jr.,7.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.5,-4.0,0,1,202412080IND
Taj Gibson,7.0,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,6.0,6.9,-2.0,0,1,202412080IND
Seth Curry,11.0,3.0,6.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,6.2,1.0,0,1,202412080IND
KJ Simpson,12.0,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,-1.0,0,1,202412080IND
Nick Richards,24.0,3.0,5.0,0.6,0.0,0.0,,3.0,4.0,0.75,0.0,14.0,14.0,1.0,0.0,0.0,4.0,3.0,9.0,6.0,5.0,1,1,202412080IND
DaQuan Jeffries,20.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,8.0,9.8,-2.0,0,1,202412080IND
Josh Green,29.0,3.0,4.0,0.75,0.0,0.0,,4.0,7.0,0.571,1.0,3.0,4.0,1.0,2.0,1.0,3.0,5.0,10.0,7.2,6.0,1,1,202412080IND
Cody Martin,33.0,6.0,10.0,0.6,2.0,4.0,0.5,0.0,0.0,,1.0,5.0,6.0,1.0,2.0,0.0,3.0,1.0,14.0,10.9,4.0,1,1,202412080IND
Vasilije Micić,34.0,7.0,15.0,0.467,4.0,6.0,0.667,0.0,0.0,,1.0,1.0,2.0,9.0,2.0,0.0,5.0,0.0,18.0,14.6,8.0,1,1,202412080IND
Tyrese Haliburton,36.0,4.0,10.0,0.4,0.0,4.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,8.0,0.0,3.0,2.0,1.0,9.0,9.1,-3.0,1,0,202412080IND
Isaiah Wong,18.0,3.0,6.0,0.5,1.0,1.0,1.0,2.0,3.0,0.667,1.0,2.0,3.0,4.0,1.0,0.0,2.0,3.0,9.0,7.5,3.0,0,1,202412080IND
Mark Williams,,,,,,,,,,,,,,,,,,,,,,0,1,202412080IND
Johnny Furphy,9.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.6,1.0,0,0,202412080IND
Bennedict Mathurin,33.0,4.0,11.0,0.364,1.0,7.0,0.143,2.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,11.0,5.0,-7.0,1,0,202412080IND
James Johnson,,,,,,,,,,,,,,,,,,,,,,0,0,202412080IND
Quenton Jackson,,,,,,,,,,,,,,,,,,,,,,0,0,202412080IND
Moses Brown,,,,,,,,,,,,,,,,,,,,,,0,0,202412080IND
Enrique Freeman,5.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,0,0,202412080IND
Tristen Newton,,,,,,,,,,,,,,,,,,,,,,0,0,202412080IND
Jarace Walker,20.0,6.0,7.0,0.857,3.0,4.0,0.75,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,15.0,10.7,2.0,0,0,202412080IND
T.J. McConnell,25.0,14.0,19.0,0.737,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,2.0,0.0,1.0,30.0,29.8,1.0,0,0,202412080IND
Myles Turner,20.0,3.0,9.0,0.333,3.0,4.0,0.75,1.0,2.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,10.0,0.9,-7.0,1,0,202412080IND
Andrew Nembhard,30.0,3.0,5.0,0.6,2.0,3.0,0.667,2.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,4.0,1.0,10.0,8.0,-5.0,1,0,202412080IND
Obi Toppin,22.0,4.0,11.0,0.364,3.0,9.0,0.333,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,11.0,7.0,4.0,0,0,202412080IND
Pascal Siakam,34.0,3.0,8.0,0.375,0.0,2.0,0.0,3.0,3.0,1.0,1.0,10.0,11.0,3.0,2.0,0.0,3.0,4.0,9.0,7.8,-5.0,1,0,202412080IND
Steven Adams,9.0,2.0,2.0,1.0,0.0,0.0,,0.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,3.2,0.0,0,1,202412080LAC
Reed Sheppard,10.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,-1.0,0,1,202412080LAC
Jae'Sean Tate,18.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,6.0,7.2,12.0,0,1,202412080LAC
Aaron Holiday,18.0,3.0,6.0,0.5,3.0,6.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,11.0,8.0,1.0,0,1,202412080LAC
Jeff Green,,,,,,,,,,,,,,,,,,,,,,0,1,202412080LAC
Alperen Sengun,36.0,4.0,9.0,0.444,0.0,2.0,0.0,3.0,4.0,0.75,3.0,7.0,10.0,6.0,0.0,0.0,4.0,4.0,11.0,8.7,13.0,1,1,202412080LAC
Amen Thompson,39.0,9.0,14.0,0.643,1.0,3.0,0.333,3.0,3.0,1.0,3.0,5.0,8.0,4.0,1.0,1.0,3.0,2.0,22.0,20.1,10.0,1,1,202412080LAC
Dillon Brooks,37.0,7.0,15.0,0.467,4.0,8.0,0.5,1.0,1.0,1.0,2.0,5.0,7.0,5.0,1.0,2.0,1.0,3.0,19.0,17.9,6.0,1,1,202412080LAC
Jack McVeigh,,,,,,,,,,,,,,,,,,,,,,0,1,202412080LAC
Jabari Smith Jr.,34.0,4.0,9.0,0.444,2.0,5.0,0.4,3.0,4.0,0.75,2.0,10.0,12.0,2.0,0.0,1.0,1.0,4.0,13.0,11.8,5.0,1,1,202412080LAC
Jock Landale,,,,,,,,,,,,,,,,,,,,,,0,1,202412080LAC
Jalen Green,35.0,9.0,20.0,0.45,5.0,13.0,0.385,8.0,8.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,3.0,0.0,31.0,20.5,9.0,1,1,202412080LAC
Kevin Porter Jr.,37.0,8.0,18.0,0.444,2.0,5.0,0.4,1.0,2.0,0.5,0.0,2.0,2.0,6.0,2.0,0.0,1.0,3.0,19.0,13.8,-18.0,1,0,202412080LAC
Kris Dunn,22.0,4.0,10.0,0.4,1.0,5.0,0.2,0.0,0.0,,0.0,1.0,1.0,2.0,5.0,0.0,1.0,5.0,9.0,7.3,-7.0,1,0,202412080LAC
Derrick Jones Jr.,12.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,-2.0,1,0,202412080LAC
Jordan Miller,31.0,5.0,12.0,0.417,2.0,4.0,0.5,0.0,0.0,,3.0,3.0,6.0,2.0,0.0,0.0,1.0,1.0,12.0,8.6,-2.0,0,0,202412080LAC
Amir Coffey,,,,,,,,,,,,,,,,,,,,,,0,0,202412080LAC
Kai Jones,11.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,3.2,-2.0,0,0,202412080LAC
Bones Hyland,27.0,7.0,13.0,0.538,5.0,10.0,0.5,3.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,4.0,22.0,18.2,-9.0,0,0,202412080LAC
Trentyn Flowers,,,,,,,,,,,,,,,,,,,,,,0,0,202412080LAC
Norman Powell,34.0,5.0,18.0,0.278,1.0,8.0,0.125,6.0,7.0,0.857,0.0,4.0,4.0,4.0,2.0,0.0,2.0,3.0,17.0,8.8,-5.0,1,0,202412080LAC
Nicolas Batum,25.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0,0,202412080LAC
Ivica Zubac,36.0,9.0,15.0,0.6,0.0,0.0,,3.0,4.0,0.75,3.0,9.0,12.0,1.0,0.0,2.0,0.0,2.0,21.0,19.8,-9.0,1,0,202412080LAC
Cam Christie,,,,,,,,,,,,,,,,,,,,,,0,0,202412080LAC
Deni Avdija,23.0,4.0,7.0,0.571,2.0,3.0,0.667,3.0,4.0,0.75,1.0,3.0,4.0,2.0,0.0,0.0,1.0,3.0,13.0,10.1,-12.0,0,0,202412080LAL
Shaedon Sharpe,33.0,7.0,15.0,0.467,2.0,6.0,0.333,3.0,4.0,0.75,0.0,6.0,6.0,3.0,0.0,0.0,3.0,3.0,19.0,10.6,-2.0,1,0,202412080LAL
Duop Reath,,,,,,,,,,,,,,,,,,,,,,0,0,202412080LAL
Toumani Camara,30.0,3.0,6.0,0.5,1.0,4.0,0.25,1.0,1.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,3.0,2.0,8.0,4.4,-18.0,1,0,202412080LAL
Anfernee Simons,30.0,5.0,13.0,0.385,1.0,6.0,0.167,3.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0,14.0,7.7,-16.0,1,0,202412080LAL
Bryce McGowens,2.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.7,9.0,0,0,202412080LAL
Jabari Walker,11.0,1.0,2.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,2.5,5.0,0,0,202412080LAL
Rayan Rupert,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.7,9.0,0,0,202412080LAL
Kris Murray,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0,0,202412080LAL
Scoot Henderson,21.0,3.0,6.0,0.5,1.0,3.0,0.333,6.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,13.0,8.2,0.0,0,0,202412080LAL
Deandre Ayton,34.0,7.0,14.0,0.5,0.0,2.0,0.0,0.0,0.0,,7.0,12.0,19.0,1.0,1.0,1.0,2.0,6.0,14.0,13.5,-14.0,1,0,202412080LAL
Dalano Banton,14.0,2.0,5.0,0.4,1.0,3.0,0.333,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,6.4,3.0,0,0,202412080LAL
Jerami Grant,31.0,1.0,12.0,0.083,1.0,7.0,0.143,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,-3.5,-18.0,1,0,202412080LAL
Donovan Clingan,,,,,,,,,,,,,,,,,,,,,,0,0,202412080LAL
Gabe Vincent,24.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,3.0,0.0,2.0,4.0,3.0,0.7,16.0,1,1,202412080LAL
Cam Reddish,25.0,2.0,3.0,0.667,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,6.0,8.7,13.0,0,1,202412080LAL
Maxwell Lewis,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-9.0,0,1,202412080LAL
Armel Traoré,6.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-13.0,0,1,202412080LAL
Quincy Olivari,8.0,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3,-13.0,0,1,202412080LAL
Christian Koloko,15.0,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,3.0,3.0,6.0,1.0,0.0,0.0,0.0,3.0,2.0,2.8,5.0,0,1,202412080LAL
Bronny James,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7,-9.0,0,1,202412080LAL
D'Angelo Russell,33.0,9.0,17.0,0.529,5.0,10.0,0.5,5.0,6.0,0.833,0.0,5.0,5.0,14.0,1.0,0.0,2.0,4.0,28.0,28.0,29.0,0,1,202412080LAL
Max Christie,26.0,1.0,6.0,0.167,1.0,4.0,0.25,1.0,2.0,0.5,0.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,-9.0,1,1,202412080LAL
Dalton Knecht,21.0,3.0,9.0,0.333,0.0,3.0,0.0,0.0,0.0,,1.0,7.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,2.2,0.0,1,1,202412080LAL
Anthony Davis,32.0,10.0,21.0,0.476,1.0,4.0,0.25,9.0,9.0,1.0,2.0,9.0,11.0,1.0,2.0,5.0,1.0,1.0,30.0,28.2,4.0,1,1,202412080LAL
Rui Hachimura,38.0,9.0,13.0,0.692,3.0,5.0,0.6,2.0,2.0,1.0,1.0,4.0,5.0,2.0,4.0,1.0,1.0,3.0,23.0,23.3,31.0,1,1,202412080LAL
Matisse Thybulle,,,,,,,,,,,,,,,,,,,,,,0,0,202412080LAL
Jarrett Allen,28.0,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,0.0,7.0,7.0,1.0,0.0,0.0,1.0,2.0,6.0,3.3,-11.0,1,0,202412080MIA
Dean Wade,29.0,3.0,7.0,0.429,3.0,7.0,0.429,2.0,2.0,1.0,1.0,7.0,8.0,0.0,1.0,1.0,0.0,1.0,11.0,11.4,-9.0,1,0,202412080MIA
Bam Adebayo,36.0,7.0,14.0,0.5,2.0,4.0,0.5,0.0,0.0,,1.0,12.0,13.0,6.0,0.0,1.0,1.0,2.0,16.0,16.4,20.0,1,1,202412080MIA
Evan Mobley,11.0,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,2.9,-11.0,1,0,202412080MIA
Donovan Mitchell,30.0,5.0,16.0,0.313,1.0,5.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,3.0,1.0,12.0,5.2,-16.0,1,0,202412080MIA
Darius Garland,32.0,9.0,19.0,0.474,2.0,6.0,0.333,3.0,4.0,0.75,0.0,5.0,5.0,5.0,0.0,0.0,2.0,1.0,23.0,15.5,-11.0,1,0,202412080MIA
Tristan Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,202412080MIA
Sam Merrill,20.0,3.0,6.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,10.0,5.8,-5.0,0,0,202412080MIA
JT Thor,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.4,5.0,0,0,202412080MIA
Luke Travers,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,202412080MIA
Jaylon Tyson,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,202412080MIA
Georges Niang,31.0,5.0,7.0,0.714,3.0,4.0,0.75,2.0,2.0,1.0,2.0,4.0,6.0,2.0,1.0,0.0,1.0,2.0,15.0,15.3,11.0,0,0,202412080MIA
Ty Jerome,21.0,4.0,11.0,0.364,0.0,2.0,0.0,6.0,6.0,1.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,3.0,14.0,12.9,-4.0,0,0,202412080MIA
Caris LeVert,28.0,5.0,7.0,0.714,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,13.0,11.9,-4.0,0,0,202412080MIA
Jaime Jaquez Jr.,15.0,1.0,4.0,0.25,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,4.0,2.5,-7.0,0,1,202412080MIA
Thomas Bryant,7.0,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.3,0.0,0,1,202412080MIA
Duncan Robinson,27.0,7.0,11.0,0.636,4.0,6.0,0.667,5.0,5.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,23.0,18.9,11.0,1,1,202412080MIA
Haywood Highsmith,23.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,-2.4,9.0,1,1,202412080MIA
Terry Rozier,27.0,6.0,14.0,0.429,2.0,5.0,0.4,0.0,0.0,,2.0,7.0,9.0,3.0,0.0,1.0,0.0,1.0,14.0,12.5,10.0,0,1,202412080MIA
Tyler Herro,35.0,10.0,19.0,0.526,5.0,9.0,0.556,9.0,9.0,1.0,2.0,4.0,6.0,7.0,0.0,0.0,2.0,2.0,34.0,29.4,5.0,1,1,202412080MIA
Josh Richardson,,,,,,,,,,,,,,,,,,,,,,0,1,202412080MIA
Dru Smith,25.0,4.0,9.0,0.444,3.0,6.0,0.5,0.0,0.0,,3.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,11.0,7.3,-2.0,0,1,202412080MIA
Kevin Love,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-11.0,0,1,202412080MIA
Alec Burks,,,,,,,,,,,,,,,,,,,,,,0,1,202412080MIA
Keshad Johnson,,,,,,,,,,,,,,,,,,,,,,0,1,202412080MIA
Nikola Jović,,,,,,,,,,,,,,,,,,,,,,0,1,202412080MIA
Pelle Larsson,,,,,,,,,,,,,,,,,,,,,,0,1,202412080MIA
Jimmy Butler,35.0,6.0,12.0,0.5,0.0,2.0,0.0,6.0,8.0,0.75,1.0,2.0,3.0,5.0,2.0,0.0,1.0,0.0,18.0,17.0,10.0,1,1,202412080MIA
Oso Ighodaro,22.0,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,4.0,1.0,5.0,4.0,0.0,0.0,0.0,3.0,4.0,6.0,-1.0,0,0,202412080ORL
Bol Bol,5.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,-5.0,0,0,202412080ORL
Josh Okogie,11.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.6,-3.0,0,0,202412080ORL
Monte Morris,14.0,2.0,8.0,0.25,0.0,5.0,0.0,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,-1.1,-3.0,0,0,202412080ORL
Grayson Allen,22.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,13.0,12.3,-5.0,0,0,202412080ORL
Damion Lee,,,,,,,,,,,,,,,,,,,,,,0,0,202412080ORL
Tyus Jones,34.0,7.0,16.0,0.438,5.0,8.0,0.625,2.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,21.0,16.1,2.0,1,0,202412080ORL
Bradley Beal,34.0,8.0,12.0,0.667,1.0,2.0,0.5,1.0,2.0,0.5,0.0,4.0,4.0,2.0,1.0,2.0,5.0,6.0,18.0,10.0,-5.0,1,0,202412080ORL
Devin Booker,38.0,8.0,21.0,0.381,1.0,5.0,0.2,8.0,9.0,0.889,1.0,3.0,4.0,7.0,4.0,0.0,3.0,5.0,25.0,18.6,-1.0,1,0,202412080ORL
TyTy Washington Jr.,,,,,,,,,,,,,,,,,,,,,,0,0,202412080ORL
Mason Plumlee,25.0,2.0,5.0,0.4,0.0,0.0,,3.0,4.0,0.75,1.0,5.0,6.0,0.0,1.0,4.0,2.0,2.0,7.0,7.1,-4.0,1,0,202412080ORL
Royce O'Neale,30.0,6.0,10.0,0.6,4.0,6.0,0.667,0.0,0.0,,0.0,7.0,7.0,1.0,0.0,0.0,2.0,3.0,16.0,11.0,0.0,1,0,202412080ORL
Jalen Suggs,31.0,8.0,18.0,0.444,4.0,10.0,0.4,6.0,7.0,0.857,0.0,4.0,4.0,2.0,1.0,0.0,4.0,5.0,26.0,13.8,-2.0,1,1,202412080ORL
Kentavious Caldwell-Pope,33.0,3.0,6.0,0.5,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,8.0,7.1,-3.0,1,1,202412080ORL
Caleb Houstan,18.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,7.4,-16.0,0,1,202412080ORL
Goga Bitadze,30.0,8.0,15.0,0.533,0.0,1.0,0.0,5.0,6.0,0.833,9.0,7.0,16.0,4.0,0.0,0.0,1.0,1.0,21.0,23.1,-1.0,1,1,202412080ORL
Cory Joseph,,,,,,,,,,,,,,,,,,,,,,0,1,202412080ORL
Jonathan Isaac,,,,,,,,,,,,,,,,,,,,,,0,1,202412080ORL
Moritz Wagner,17.0,3.0,8.0,0.375,1.0,3.0,0.333,3.0,6.0,0.5,2.0,4.0,6.0,3.0,2.0,1.0,0.0,2.0,10.0,11.0,6.0,0,1,202412080ORL
Jett Howard,14.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,6.0,6.9,8.0,0,1,202412080ORL
Anthony Black,25.0,4.0,8.0,0.5,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,8.0,4.9,15.0,0,1,202412080ORL
Cole Anthony,28.0,6.0,14.0,0.429,2.0,6.0,0.333,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,14.0,7.5,17.0,0,1,202412080ORL
Tristan Da Silva,19.0,3.0,7.0,0.429,1.0,3.0,0.333,1.0,4.0,0.25,1.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,8.0,3.5,-12.0,1,1,202412080ORL
Wendell Carter Jr.,20.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,6.0,5.9,13.0,1,1,202412080ORL
De'Aaron Fox,30.0,9.0,16.0,0.563,1.0,5.0,0.2,2.0,4.0,0.5,2.0,2.0,4.0,9.0,0.0,1.0,1.0,1.0,21.0,20.2,24.0,1,1,202412080SAC
Lauri Markkanen,25.0,2.0,9.0,0.222,0.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,4.0,2.0,8.0,1.1,-25.0,1,0,202412080SAC
John Collins,22.0,5.0,12.0,0.417,5.0,8.0,0.625,4.0,4.0,1.0,2.0,5.0,7.0,3.0,0.0,1.0,1.0,1.0,19.0,16.9,-7.0,1,0,202412080SAC
Collin Sexton,22.0,4.0,8.0,0.5,3.0,4.0,0.75,4.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,15.0,7.8,-7.0,1,0,202412080SAC
Johnny Juzang,25.0,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,-0.2,-37.0,0,0,202412080SAC
Drew Eubanks,9.0,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,-14.0,0,0,202412080SAC
